tax_levy_law_militarist_1;Tax Focused Noble Obligations;Obligations nobles - Impôt modéré;Adelspflichten: Steuerfokus;;Obligaciones nobles centradas en los impuestos;;;;;;;;;x
tax_levy_law_militarist_1_desc;This law governs how much tax and levies the gentry in the realm are obliged to contribute. The gentry tend to favor paying taxes over making troops available for their liege.;Cette loi détermine de combien d'impôts et de levées de troupes les vassaux nobles du royaume sont obligés de s'acquitter. La petite noblesse a tendance à favoriser le paiement d'impôts à la levée de troupes pour son seigneur lige.;Das Gesetz reguliert, wie viele Steuern und Truppen die Oberschicht zu liefern hat. Die Oberschicht zieht es vor, dem Lehnsherrn Geld statt Truppen zu liefern.;;Esta ley determina con cuántos impuestos y levas está obligada a contribuir la nobleza del reino. La nobleza tiende a favorecer el pago de impuestos frente a poner disponibles para su señor.;;;;;;;;;x
tax_levy_law_militarist_2;Slightly Tax Focused Noble Obligations;Obligations nobles - Léger impôt;Adelspflichten: leichter Steuerfokus;;Obligaciones nobles ligeramente centradas en los impuestos;;;;;;;;;x
tax_levy_law_militarist_2_desc;This law governs how much tax and levies the gentry in the realm are obliged to contribute. The gentry tend to favor paying taxes over making troops available for their liege.;Cette loi détermine de combien d'impôts et de levées de troupes les vassaux nobles du royaume sont obligés de s'acquitter. La petite noblesse a tendance à favoriser le paiement d'impôts à la levée de troupes pour son seigneur lige.;Das Gesetz reguliert, wie viele Steuern und Truppen die Oberschicht zu liefern hat. Die Oberschicht zieht es vor, dem Lehnsherrn Geld statt Truppen zu liefern.;;Esta ley determina con cuántos impuestos y levas está obligada a contribuir la nobleza del reino. La nobleza tiende a favorecer el pago de impuestos frente a poner disponibles para su señor.;;;;;;;;;x
tax_levy_law_militarist_3;Tax Shifted Noble Obligations;Obligations nobles - Très léger impôt;Adelspflichten: minimaler Steuerfokus;;Obligaciones nobles favorables a los impuestos;;;;;;;;;x
tax_levy_law_militarist_3_desc;This law governs how much tax and levies the gentry in the realm are obliged to contribute. The gentry tend to favor paying taxes over making troops available for their liege.;Cette loi détermine de combien d'impôts et de levées de troupes les vassaux nobles du royaume sont obligés de s'acquitter. La petite noblesse a tendance à favoriser le paiement d'impôts à la levée de troupes pour son seigneur lige.;Das Gesetz reguliert, wie viele Steuern und Truppen die Oberschicht zu liefern hat. Die Oberschicht zieht es vor, dem Lehnsherrn Geld statt Truppen zu liefern.;;Esta ley determina con cuántos impuestos y levas está obligada a contribuir la nobleza del reino. La nobleza tiende a favorecer el pago de impuestos frente a poner disponibles para su señor.;;;;;;;;;x
tax_levy_law_militarist_4;Balanced Noble Obligations;Obligations nobles - Équilibre;Adelspflichten: ausgeglichen;;Obligaciones noble equilibradas;;;;;;;;;x
tax_levy_law_militarist_4_desc;This law governs how much tax and levies the gentry in the realm are obliged to contribute. The gentry tend to favor paying taxes over making troops available for their liege.;Cette loi détermine de combien d'impôts et de levées de troupes les vassaux nobles du royaume sont obligés de s'acquitter. La petite noblesse a tendance à favoriser le paiement d'impôts à la levée de troupes pour son seigneur lige.;Das Gesetz reguliert, wie viele Steuern und Truppen die Oberschicht zu liefern hat. Die Oberschicht zieht es vor, dem Lehnsherrn Geld statt Truppen zu liefern.;;Esta ley determina con cuántos impuestos y levas está obligada a contribuir la nobleza del reino. La nobleza tiende a favorecer el pago de impuestos frente a poner disponibles para su señor.;;;;;;;;;x
tax_levy_law_militarist_5;Levy Shifted Noble Obligations;Obligations nobles - Très légère levée;Adelspflichten: minimaler Truppenfokus;;Obligaciones nobles favorables a las levas;;;;;;;;;x
tax_levy_law_militarist_5_desc;This law governs how much tax and levies the gentry in the realm are obliged to contribute. The gentry tend to favor paying taxes over making troops available for their liege.;Cette loi détermine de combien d'impôts et de levées de troupes les vassaux nobles du royaume sont obligés de s'acquitter. La petite noblesse a tendance à favoriser le paiement d'impôts à la levée de troupes pour son seigneur lige.;Das Gesetz reguliert, wie viele Steuern und Truppen die Oberschicht zu liefern hat. Die Oberschicht zieht es vor, dem Lehnsherrn Geld statt Truppen zu liefern.;;Esta ley determina con cuántos impuestos y levas está obligada a contribuir la nobleza del reino. La nobleza tiende a favorecer el pago de impuestos frente a poner disponibles para su señor.;;;;;;;;;x
tax_levy_law_militarist_6;Slightly Levy Focused Noble Obligations;Obligations nobles - Légère levée;Adelspflichten: leichter Truppenfokus;;Obligaciones nobles ligeramente centradas en las levas;;;;;;;;;x
tax_levy_law_militarist_6_desc;This law governs how much tax and levies the gentry in the realm are obliged to contribute. The gentry tend to favor paying taxes over making troops available for their liege.;Cette loi détermine de combien d'impôts et de levées de troupes les vassaux nobles du royaume sont obligés de s'acquitter. La petite noblesse a tendance à favoriser le paiement d'impôts à la levée de troupes pour son seigneur lige.;Das Gesetz reguliert, wie viele Steuern und Truppen die Oberschicht zu liefern hat. Die Oberschicht zieht es vor, dem Lehnsherrn Geld statt Truppen zu liefern.;;Esta ley determina con cuántos impuestos y levas está obligada a contribuir la nobleza del reino. La nobleza tiende a favorecer el pago de impuestos frente a poner disponibles para su señor.;;;;;;;;;x
tax_levy_law_militarist_7;Levy Focused Noble Obligations;Obligations nobles - Levée modérée;Adelspflichten: Truppenfokus;;Obligaciones nobles centradas en las levas;;;;;;;;;x
tax_levy_law_militarist_7_desc;This law governs how much tax and levies the gentry in the realm are obliged to contribute. The gentry tend to favor paying taxes over making troops available for their liege.;Cette loi détermine de combien d'impôts et de levées de troupes les vassaux nobles du royaume sont obligés de s'acquitter. La petite noblesse a tendance à favoriser le paiement d'impôts à la levée de troupes pour son seigneur lige.;Das Gesetz reguliert, wie viele Steuern und Truppen die Oberschicht zu liefern hat. Die Oberschicht zieht es vor, dem Lehnsherrn Geld statt Truppen zu liefern.;;Esta ley determina con cuántos impuestos y levas está obligada a contribuir la nobleza del reino. La nobleza tiende a favorecer el pago de impuestos frente a poner disponibles para su señor.;;;;;;;;;x
tax_levy_law_militarist_8;Heavily Levy Focused Noble Obligations;Obligations nobles - Forte levée;Adelspflichten: deutlicher Truppenfokus;;Obligaciones nobles profundamente centradas en las levas;;;;;;;;;x
tax_levy_law_militarist_8_desc;This law governs how much tax and levies the gentry in the realm are obliged to contribute. The gentry tend to favor paying taxes over making troops available for their liege.;Cette loi détermine de combien d'impôts et de levées de troupes les vassaux nobles du royaume sont obligés de s'acquitter. La petite noblesse a tendance à favoriser le paiement d'impôts à la levée de troupes pour son seigneur lige.;Das Gesetz reguliert, wie viele Steuern und Truppen die Oberschicht zu liefern hat. Die Oberschicht zieht es vor, dem Lehnsherrn Geld statt Truppen zu liefern.;;Esta ley determina con cuántos impuestos y levas está obligada a contribuir la nobleza del reino. La nobleza tiende a favorecer el pago de impuestos frente a poner disponibles para su señor.;;;;;;;;;x

succ_militarist_appointment;Militarist Appointment;;;;;;;;;;;;;x
succ_militarist_appointment_desc;The ruler and their liege can nominate a successor from among the vassals of the ruler. While the liege has complete control over the selection, the ruler can use Favors to force their nominee to be selected. This succession law is unique for Militarist Feudal realms.;;;;;;;;;;;;;x
militarist_appointment;Appointment;;;;;;;;;;;;;x

militarist_succession_call_in_favor_targeted;Demand Appointment Support;;;;;;;;;;;;;x
militarist_succession_call_in_favor_targeted_desc;Spend a §YFavor§! to force your liege to appoint your designated heir as your successor.;;;;;;;;;;;;;x
militarist_succession_call_in_favor_targeted_tooltip;§Y[Root.GetTitledFirstName]§! will select your designated heir for your successor for 120 months.;;;;;;;;;;;;;x

become_general_of_army;Restore the Supreme Allied Command;;;;;;;;;;;;;x
become_general_of_army_desc;With some of the most important holy sites of the Militarist faith now under my direct control the time has come to bring order back to America by restoring the Supreme Allied Command;;;;;;;;;;;;;x
select_patron_general;Emulate A General;;;;;;;;;;;x
select_patron_general_desc;As an adult practitioner of the Militarist faithn I am able to choose one of ancient America's many ancient Generals to emulate.;;;;;;;;;;;;;x
tooltip_choose_patron_general;Choose your patron General;;;;;;;;;;;;;x

EVTNAME_general_of_army;The Supreme Allied Commander;;;;;;;;;;;;;x
EVTDESC_general_of_army;Since the humiliating defeat and death of President Kelleher at the hands of the Deitsch the Militarist faithful have shunned the Post-Event Presidency, which in turn, earned them the ire of the Americanist faith. However, times have changed and now it is the "true" Americanists that find themselves outnumbered and outgunned, as from humble beginnings [Root.GetFullName] has not only managed to extend the reach of the Militarist faith but has also united a vast majority of the faithful under [Root.GetHerselfHimself] banner. Sensing an opportunity, [Root.GetFullName] has proclaimed [Root.GetHerselfHimself] the "Supreme Allied Commander" and has laid claim to all of America, from sea to shining sea...;;;;;;;;;;;;x
EVTOPTA_general_of_army;Pass the ammunition!;;;;;;;;;;;;;x
EVTOPTB_general_of_army;Damned heathens!;;;;;;;;;;;;;x
EVTOPTC_general_of_army;Interesting...;;;;;;;;;;;;;x
EVTOPTD_general_of_army;Here comes the Commander!;;;;;;;;;;;;;x

EVTDESC_ATE_WWW_RELIGION_1;The time has come for me to find an Ancient American General to emulate - now, which one of them am I most akin to?;;;;;;;;;;;;;x
EVOTPA_ATE_WWW_RELIGION_1;MacArthur, The Generalissimo;;;;;;;;;;;;;x
EVOTPB_ATE_WWW_RELIGION_1;Sherman, The Scourge Of The Founders;;;;;;;;;;;;;x
EVOTPC_ATE_WWW_RELIGION_1;Patton, The Bloody;;;;;;;;;;;;;x
EVOTPD_ATE_WWW_RELIGION_1;None of these suit me, maybe I should look further?;;;;;;;;;;;;;x
EVOTPA_ATE_WWW_RELIGION_2;Custer, The Slayer Of Redskins;;;;;;;;;;;;;x
EVOTPB_ATE_WWW_RELIGION_2;Lee, The Redeemed;;;;;;;;;;;;;x
EVOTPC_ATE_WWW_RELIGION_2;Butler, The Marine;;;;;;;;;;;;;x
EVOTPD_ATE_WWW_RELIGION_2;This will not do! Show me my other options;;;;;;;;;;;;;x

JUDGE_ADVOCATE;Judge Advocate;;;;;;;;;;;;;x
temple_barony_of_jeffersonian;Summary Court-Martial of;;;;;;;;;;;;;x
temple_baron_jeffersonian;Judge-Sergeant;;;;;;;;;;;;;x
temple_baron_female_jeffersonian;Judge-Sergeant;;;;;;;;;;;;;x
temple_baron_jeffersonians;Judge-Sergeants;;;;;;;;;;;;;x
temple_county_of_jeffersonian;Special Court-Martial of;;;;;;;;;;;;;x
temple_count_jeffersonian;Judge-Major;;;;;;;;;;;;;x
temple_count_female_jeffersonian;Judge-Major;;;;;;;;;;;;;x
temple_count_jeffersonians;Judge-Majors;;;;;;;;;;;;;x
temple_duchy_of_jeffersonian;General Court-Martial of;;;;;;;;;;;;;x
temple_duke_jeffersonian;Judge-Colonel;;;;;;;;;;;;;x
temple_duke_female_jeffersonian;Judge-Colonel;;;;;;;;;;;;;x
temple_duke_jeffersonians;Judge-Colonels;;;;;;;;;;;;;x
temple_kingdom_of_jeffersonian;State General Court-Martial of;;;;;;;;;;;;;x
temple_king_jeffersonian;Judge-General;;;;;;;;;;;;;x
temple_king_female_jeffersonian;Judge-General;;;;;;;;;;;;;x
temple_king_jeffersonians;Judge-Generals;;;;;;;;;;;;;x
temple_empire_of_jeffersonian;Court of Appeals of;;;;;;;;;;;;;x
temple_emperor_jeffersonian;Judge Advocate General;;;;;;;;;;;;;x
temple_emperor_female_jeffersonian;Judge Advocate General;;;;;;;;;;;;;x
temple_emperor_jeffersonians;Judge Advocate Generals;;;;;;;;;;;;;x

job_chancellor_jeffersonian;Public Affairs Officer;;;;;;;;;;;;;x
job_treasurer_jeffersonian;Quartermaster;;;;;;;;;;;;;x
job_marshal_jeffersonian;Executive Officer;;;;;;;;;;;;;x
job_spymaster_jeffersonian;Intelligence Officer ;;;;;;;;;;;;;x
job_spiritual_jeffersonian;Judge Advocate General;;;;;;;;;;;;;x

d_forscom;Supreme Allied Command;;;;;;;;;;;;;x
d_forscom_adj;Supreme;;;;;;;;;;;;;x
GENERAL_OF_ARMY;Supreme Allied Commander;;;;;;;;;;;;;x
GENERAL_OF_ARMY_FOA;Sir;;;;;;;;;;;;;x
service_cross;Service Cross;;;;;;;;;;;;;x
service_cross_desc;This character has fought to retake holy American land.;;;;;;;;;;;;;

militarist_macarthur;Devotee Of MacArthur;;;;;;;;;;;;;x
militarist_macarthur_desc;This character has chosen to become a devotee of General Douglas MacArthur - The Generalissimo.;;;;;;;;;;;;;x
militarist_sherman;Devotee Of Sherman;;;;;;;;;;;;;x
militarist_sherman_desc;This character has chosen to become a devotee of General William T. Sherman - The Scourge Of The Founders.;;;;;;;;;;;;;x
militarist_patton;Devotee Of Patton;;;;;;;;;;;;;x
militarist_patton_desc;This character has chosen to become a devotee of General George Patton - The Bloody.;;;;;;;;;;;;;x
militarist_custer;Devotee Of Custer;;;;;;;;;;;;;x
militarist_custer_desc;This character has chosen to become a devotee of General George A. Custer - The Slayer Of Redskins.;;;;;;;;;;;;;x
militarist_lee;Devotee Of Lee;;;;;;;;;;;;;x
militarist_lee_desc;This character has chosen to become a devotee of General Robert E. Lee - The Redeemed.;;;;;;;;;;;;;x
militarist_butler;Devotee Of Butler;;;;;;;;;;;;;x
militarist_butler_desc;This character has chosen to become a devotee of General Smedley Butler - The Marine.;;;;;;;;;;;;;x

TXT_macarthur;You choose General §YMacArthur§!, the Generalissimo;;;;;;;;;;;;;x
TXT_sherman;You choose General §YSherman§!, the Scourge Of The Founders;;;;;;;;;;;;;x
TXT_patton;You choose General §YPatton§!, the Bloody;;;;;;;;;;;;;x
TXT_custer;You choose General §YCuster§!, the Slayer Of Redskins;;;;;;;;;;;;;x
TXT_lee;You choose General §YLee§!, the Redeemed;;;;;;;;;;;;;x
TXT_butler;You choose General §YButler§!, the Marine;;;;;;;;;;;;;x

baron_hamiltonian;Sergeant;;;;;;;;;;;;;x
baron_female_hamiltonian;Sergeant;;;;;;;;;;;;;x
barony_of_hamiltonian;Municipality of;;;;;;;;;;;;;x
barony_hamiltonian;Municipality;;;;;;;;;;;;;x
count_hamiltonian;Major;;;;;;;;;;;;;x
count_female_hamiltonian;Major;;;;;;;;;;;;;x
duke_hamiltonian;Colonel;;;;;;;;;;;;;x
duke_female_hamiltonian;Colonel;;;;;;;;;;;;;x
duchy_of_hamiltonian;District of;;;;;;;;;;;;;x
duchy_hamiltonian;District;;;;;;;;;;;;;x
king_hamiltonian;General;;;;;;;;;;;;;x
king_female_hamiltonian;General;;;;;;;;;;;;;x
kingdom_of_hamiltonian;Commonwealth of;;;;;;;;;;;;;x
kingdom_hamiltonian;Commonwealth;;;;;;;;;;;;;x
emperor_hamiltonian;Commander-in-Chief;;;;;;;;;;;;;x
emperor_female_hamiltonian;Commander-in-Chief;;;;;;;;;;;;;x

baron_jeffersonian;Sergeant;;;;;;;;;;;;;x
baron_female_jeffersonian;Sergeant;;;;;;;;;;;;;x
barony_of_jeffersonian;Municipality of;;;;;;;;;;;;;x
barony_jeffersonian;Municipality;;;;;;;;;;;;;x
count_jeffersonian;Major;;;;;;;;;;;;;x
count_female_jeffersonian;Major;;;;;;;;;;;;;x
duke_jeffersonian;Colonel;;;;;;;;;;;;;x
duke_female_jeffersonian;Colonel;;;;;;;;;;;;;x
duchy_of_jeffersonian;District of;;;;;;;;;;;;;x
duchy_jeffersonian;District;;;;;;;;;;;;;x
king_jeffersonian;General;;;;;;;;;;;;;x
king_female_jeffersonian;General;;;;;;;;;;;;;x
kingdom_of_jeffersonian;Commonwealth of;;;;;;;;;;;;;x
kingdom_jeffersonian;Commonwealth;;;;;;;;;;;;;x
emperor_jeffersonian;Commander-in-Chief;;;;;;;;;;;;;x
emperor_female_jeffersonian;Commander-in-Chief;;;;;;;;;;;;;x

baron_libertarian;Sergeant;;;;;;;;;;;;;x
baron_female_libertarian;Sergeant;;;;;;;;;;;;;x
barony_of_libertarian;Municipality of;;;;;;;;;;;;;x
barony_libertarian;Municipality;;;;;;;;;;;;;x
count_libertarian;Major;;;;;;;;;;;;;x
count_female_libertarian;Major;;;;;;;;;;;;;x
duke_libertarian;Colonel;;;;;;;;;;;;;x
duke_female_libertarian;Colonel;;;;;;;;;;;;;x
duchy_of_libertarian;District of;;;;;;;;;;;;;x
duchy_libertarian;District;;;;;;;;;;;;;x
king_libertarian;General;;;;;;;;;;;;;x
king_female_libertarian;General;;;;;;;;;;;;;x
kingdom_of_libertarian;Commonwealth of;;;;;;;;;;;;;x
kingdom_libertarian;Commonwealth;;;;;;;;;;;;;x
emperor_libertarian;Commander-in-Chief;;;;;;;;;;;;;x
emperor_female_libertarian;Commander-in-Chief;;;;;;;;;;;;;x

title_prince_americanist;First Son;;;;;;;;;;;;;x
title_prince_female_americanist;First Daughter;;;;;;;;;;;;;x
title_prince_hamiltonian;First Son;;;;;;;;;;;;;x
title_prince_female_hamiltonian;First Daughter;;;;;;;;;;;;;x
title_prince_jeffersonian;First Son;;;;;;;;;;;;;x
title_prince_female_jeffersonian;First Daughter;;;;;;;;;;;;;x
title_prince_libertarian;First Son;;;;;;;;;;;;;x
title_prince_female_libertarian;First Daughter;;;;;;;;;;;;;x

# Americanists

EVTDESC39690;For too long, Americans have lived under the rule of tyrants who reject the wisdom of the Founders and worship monstrosities, rust, or men with oversized hats. [Root.GetTitle] [Root.GetFullName] cannot simply stand by and watch as the oppressors take away the rights of Americans and refuse to honor the Flag, and [Root.GetSheHe] has issued an Executive Order requiring all able-bodied citizens to fight for the restoration of America.;;;;;;;;;;;;;x
EVTDESC39692;The great city of Washington has fallen into the hands of un-American tyrants. The oppressors are burning the temples of the Founders, defiling their graves, destroying the holy documents, and fluoridating the Potomac River. In response, [Root.GetTitle] [Root.GetFullName] has issued an Executive Order requiring all able-bodied citizens to fight for the restoration of America.;;;;;;;;;;;;;x
EVTDESC39693;The great cities of America have fallen into the hands of un-American tyrants. The oppressors will not stop until they have destroyed every remaining bastion of freedom. [Root.GetTitle] [Root.GetFullName] cannot allow that to happen, and [Root.GetSheHe] has issued an Executive Order requiring all able-bodied citizens to fight for the restoration of America.;;;;;;;;;;;;;x

POPE_AIREASON_MODIFIER_RULER_JUST;[Root.GetTitledFirstName] is §YJust§!;[Root.Get_Le_TitledFirstName] a du §Yzèle§!;[Root.GetTitledFirstName] ist ein §YReligiöser Eiferer§!;;[Root.GetTitledFirstName] es §Yceloso§!;;;;;;;;x
POPE_AIREASON_MODIFIER_RULER_JUST_NEGATIVE;[Root.GetTitledFirstName] is §YJust§!;[Root.Get_Le_TitledFirstName] a du §Yzèle§!;[Root.GetTitledFirstName] ist ein §YReligiöser Eiferer§!;;[Root.GetTitledFirstName] es §Ycelos[Root.GetOA]§!;;;;;;;;x
POPE_AIREASON_MODIFIER_RULER_JUST_TARGET;[FromFrom.GetTitledFirstName] is §YJust§!;[FromFrom.Get_Le_TitledFirstName] a du §Yzèle§!;[FromFrom.GetTitledFirstName] ist ein §YReligiöser Eiferer§!;;[FromFrom.GetTitledFirstName] es §Ycelos[FromFrom.GetOA]§!;;;;;;;;x
POPE_AIREASON_MODIFIER_RULER_JUST_NEGATIVE_TARGET;[FromFrom.GetTitledFirstName] is §YJust§!;[FromFrom.Get_Le_TitledFirstName] a du §Yzèle§!;[FromFrom.GetTitledFirstName] ist ein §YReligiöser Eiferer§!;;[FromFrom.GetTitledFirstName] es §Yfanátic[FromFrom.GetOA]§!;;;;;;;;x

POPE_AIREASON_MODIFIER_RULER_ARBITRARY;[Root.GetTitledFirstName] is §YArbitrary§!;[Root.Get_Le_TitledFirstName] est §Ycynique§!;[Root.GetTitledFirstName] ist §Yzynisch§!;;[Root.GetTitledFirstName] es §Ycínic[Root.GetOA]§!;;;;;;;;x
POPE_AIREASON_MODIFIER_RULER_ARBITRARY_TARGET;[FromFrom.GetTitledFirstName] is §YArbitrary§!;[FromFrom.Get_Le_TitledFirstName] est §Ycynique§!;[FromFrom.GetTitledFirstName] ist §Yzynisch§!;;[FromFrom.GetTitledFirstName] es §Ycínic[FromFrom.GetOA]§!;;;;;;;;x

EVTDESC_liberation_war;The great [Root.GetTitledFirstName] has declared a [Root.Religion.GetCrusadeName] against [New.GetTitledName] and the adherents of '[New.Religion.GetHighGodName]' in the [From.GetFullBaseName]! All true [Root.Religion.GetName] patriots are called to arms in the name of [Root.Religion.GetHighGodName]!\n\nThe holy lands of America will be reclaimed from the [New.Religion.GetName] infidels!;;;;;;;;;;;;x
EVTDESC_liberation_war_pagan;The great [Root.GetTitledFirstName] has declared a [Root.Religion.GetCrusadeName] against [New.GetTitledName] and the followers of '[New.Religion.GetHighGodName]' in the [From.GetFullBaseName]! All true [Root.Religion.GetName] patriots are called to arms against the uncivilized barbarians!\n\nThese undisciplined scabs will soon know the power of [Root.Religion.GetHighGodName]!;;;;;;;;;;;;x
EVTDESC_liberation_war_christ;The great [Root.GetTitledFirstName] has declared a [Root.Religion.GetCrusadeName] against [New.GetTitledName] and the [New.Religion.GetName] infidels in [From.GetFullBaseName]! All true [Root.Religion.GetName] patriots are called to arms against the deniers of [Root.Religion.GetHighGodName]!;;;;;;;;;;;;x

start_wars_of_liberation;The Liberation Wars;;;;;;;;;;;;x
start_wars_of_liberation_desc;The time has come for me, the President, to sign an Executive Order requiring all able-bodied citizens to fight for the restoration of America.;;;;;;;;;;;;x

# Gaian
gaian_FEATURES;§Y*§! Enatic law is enforced.\n§Y*§! Gaians gain 1.00 purity per month when at peace.\n§Y*§! Gaian faith prohibits eating, hunting or otherwise hurting animals.\n§Y*§! No penalties for female homosexual rulers.\n§Y*§! Gaian females can take a vow to never marry a man, and choose to adopt a lowborn child as their heir.\n§Y*§! Are adherents of the ancient practice of Astrology.;;;;;;;;;;;;;x
religion_openly_gaian_or_heresy_tooltip;Publicly follows the §Y[gaian.GetName]§! religion (or a heresy);;;;;;;;;;;;;x
secret_religious_society_gaian_leader_desc;The High Priestess, leading the international effort of bringing more people into the fold.;Le grand prêtre dirige l'effort mondial visant à réunir davantage de personnes dans les rangs de sa société.;Der Hohepriester des $SOCIETY|Y$-Zirkels, der die internationalen Bemühungen leitet, mehr Menschen in den Schoß der Familie zu führen.;;El Sumo sacerdote, que dirige la misión a escala internacional para atraer a más fieles.;;;;;;;;;x

hidden_male_trait;Male;;;;;;;;;;;;x
hidden_female_trait;Female;;;;;;;;;;;;x

amazonian;Themyscirai;;;;;;;;;;;;x
amazonian_DESC;Themysciraians are a sect of radical, strictly matriarchal Gaians. Believing that men are solely responsible for the ruination of Earth, the followers of Diana are determined to not only prevent that from ever happening again, but also to punish the man for all his sins - real or not. They consider themselves tools of their high god, Diana, who in turn has been created by the Earth Mother, Gaia, to avenge her. Mainstream Gaianism rejects Themysciraism for not only its bloodthirstiness, but also for forgoing the aspect of protection of nature for revenge against what men did in the past.;;;;;;;;;;;;;x
amazonian_FEATURES;§Y*§! Enatic law is strictly enforced.\n§Y*§! Has access to §YMatriarchal Deposition War§! CB instead of §YHoly War§! CB.\n§Y*§! No penalties for female homosexual rulers.\n§Y*§! Themysciraian females can take a vow to never marry a man, and choose to adopt a lowborn child as their heir.\n§Y*§! Can forcefully adopt very young female prisoners of non-Matriarchal faiths.\n§Y*§! Are adherents of the ancient practice of Astrology.;;;;;;;;;;;;x
amazonian_opinion;[amazonian.GetName] Opinion;;;;;;;;;;;;;x

GOD_SOLANAS;Solanas;;;;;;;;;;;;x
GOD_THE_PATRIARCHY;The Patriarchy;;;;;;;;;;;;x
GOD_THE_PRIVILEGE;The Privilege;;;;;;;;;;;;x
GOD_HARMONIA;Harmonia;;;;;;;;;;;;x
GOD_GAEA;Gaea;;;;;;;;;;;;x
GOD_DIANA;Diana;;;;;;;;;;;;x
GOD_ARTEMIS;Artemis;;;;;;;;;;;;x

opinion_of_hidden_male_trait;Opinion of Males;;;;;;;;;;;;x
opinion_of_homosexual;Opinion of Homosexuals;;;;;;;;;;;;x
opinion_of_enuch;Opinion of Enuchs;;;;;;;;;;;;x

secret_religious_society_amazonian;[GetReligiousCommunityName_amazonian];[GetReligiousCommunityName_amazonian];[GetReligiousCommunityName_amazonian];;[GetReligiousCommunityName_amazonian];;;;;;;;;x
secret_religious_society_REAL_amazonian;The Daughters of Diana;;;;;;;;;;;;x
alt_start_community_name_amazonian;The [amazonian.GetName] Faithful;;;;;;;;;;;;;x
secret_religious_society_amazonian_desc;[GetReligiousSocietyDesc_amazonian];[GetReligiousSocietyDesc_amazonian];[GetReligiousSocietyDesc_amazonian];;[GetReligiousSocietyDesc_amazonian];;;;;;;;;x
secret_religious_society_amazonian_desc_REAL;Diana's faithful are forced to live in secret, and their beliefs have been deemed radical and disruptive by an oppressive and destructive society. Although they are forced to participate in this society, true Themysciraians continue to live simple lives and tell others about Diana's grace in secret. Hopefully,  soon they will realize the extend of the Patriarchy's bondage..;;;;;;;;;x
secretly_convert_to_amazonian_holy_site;Secretly Convert to Themysciraian;;;;;;;;;;;;;x
secretly_convert_to_amazonian_holy_site_desc;The §YThemysciraian§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;;;;;;;;;;;;;x
secret_religious_society_amazonian_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_amazonian_rank_1_female;Faithful;Fidèle;Getreue;;Fiel;;;;x
secret_religious_society_amazonian_rank_2_female;Adherent;Adhérente;Anhängerin;;Seguidora;;;;x
secret_religious_society_amazonian_rank_3_female;Preacher;Prêcheuse;Predigerin;;Predicadora;;;;x
secret_religious_society_amazonian_rank_4_female;Herald;Messagère;Herold;;Mensajera;;;;x
secret_religious_society_amazonian_rank_1_male;Faithful;Fidèle;Getreuer;;Fiel;;;;x
secret_religious_society_amazonian_rank_2_male;Adherent;Adhérent;Anhänger;;Seguidor;;;;x
secret_religious_society_amazonian_rank_3_male;Preacher;Prêcheur;Prediger;;Predicador;;;;x
secret_religious_society_amazonian_rank_4_male;Herald;Messager;Herold;;Mensajero;;;;x
secret_religious_community_amazonian;Secret Themysciraian Community;;;;;;;;;;;;;x
secret_amazonian_community;Secret Themysciraian Community;;;;;;;;;;;;;x
secret_amazonian_community_desc;In secret, Themysciraian faithful have organized themselves as a community in this province. From there it converts others, grows, and protects their own.;En secret, les fidèles se sont organisés en tant que communauté dans cette province. De là, la commaunauté convertit d'autres personnes, grandit et protège les siens.;;;;;;;;;;;;x
secret_religious_society_amazonian_leader_desc;The High Priestess, leading the international effort of bringing more people into the fold.;Le grand prêtre dirige l'effort mondial visant à réunir davantage de personnes dans les rangs de sa société.;Der Hohepriester des $SOCIETY|Y$-Zirkels, der die internationalen Bemühungen leitet, mehr Menschen in den Schoß der Familie zu führen.;;El Sumo sacerdote, que dirige la misión a escala internacional para atraer a más fieles.;;;;;;;;;x

temple_baron_amazonian;Druid;;;;;;;;;;;;;x
temple_baron_female_amazonian;Druidess;;;;;;;;;;;;;x
temple_baron_amazonians;Druids;;;;;;;;;;;;;x
temple_barony_of_amazonian;Grove of;;;;;;;;;;;;;x
temple_count_amazonian;Archdruid;;;;;;;;;;;;;x
temple_count_female_amazonian;Archdruidess;;;;;;;;;;;;;x
temple_county_of_amazonian;Wood of;;;;;;;;;;;;;x
temple_duke_amazonian;Grand Druid;;;;;;;;;;;;;x
temple_duke_female_amazonian;Grand Druidess;;;;;;;;;;;;;x
temple_duchy_of_amazonian;Forest of;;;;;;;;;;;;;x
String_Amazonian;Themysciraian;;;;;;;;;;;;;x
String_Amazonians;Themysciraians;;;;;;;;;;;;;x

amazon_trait;Amazon;;;;;;;;;;;;;x
amazon_trait_desc;This character has decided to reject men from her life, and took a vow to never marry one.;;;;;;;;;;;;;x

become_amazon;Become an Amazon;;;;;;;;;;;;;x
become_amazon_desc;Why should I marry a man? Is it not the will of [Root.Religion.GetHighGodName] for women to be free? I should renounce the institution of patriarchial marriage, and take a vow to never marry a man.;;;;;;;;;;;;;x

